txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00001958,19-06-2026,NEFT-ICICR52023081684-Dehradun Auto Components Pvt  Ltd,,3267.00,611401513.46,S97454338,ICICI
TXN00001959,19/07/26,UPI-AMRAVATI REFRACTORIES LIMITED-AMRAVATIRE@OKHDFCBANK-300000001959-PAYMENT FROM ARL,,439752.25,611841265.71,8459960708,HDFC
TXN00001960,23/07/26,NEFT CR-HDFC0009812-JAMNAGAR CASTINGS LLP-UTR300000001960,,239432.00,612080697.71,5979358571,HDFC
TXN00001961,18-06-2026,NEFT/ICICR52023994959/COIMBATORE FERTILISERS,,10681.00,612091378.71,S30300013,ICICI
TXN00001962,09-08-2026,RTGS/ICICR52023081827/AMRAVATIMETALSLIMITED,,128315.99,612219694.70,S77446635,ICICI
TXN00001963,04/08/26,RTGS-HDFC0009812-PANIPAT AGRO EXPORTS PRIVATE LIMITED-300000001963,,42210.50,612261905.20,8941609261,HDFC
TXN00001964,14/07/26,UPI-KOLHAPUR PHARMACEUTICALS  INDIA PRIVATE LIMITED-KOLHAPURPH@OKAXIS-7877176650,,271229.00,612533134.20,4188008516,HDFC
TXN00001965,05/07/26,NEFT-HDFC0000123-MANGALORE PLASTICS AND COMPANY-300000001965,,106313.00,612639447.20,7448142738,HDFC
TXN00001966,09-06-2026,NEFT/ICICR52024117619/kanpur foods pvt l,,33289.50,612672736.70,S19910236,ICICI
TXN00001967,16-08-2026,NEFT-ICICR52023994240-Godavari Plastics And Company,,64336.00,612737072.70,S61905894,ICICI
TXN00001968,24/08/26,ACH C-BHILAI INDUSTRIES INDIA PRIVATE LIMITED-300000001968,,441234.25,613178306.95,8981657467,HDFC
TXN00001969,24/07/26,RTGS-HDFC0000123-JABALPUR FORGINGS LIMITED-300000001969,,252793.99,613431100.94,1805341148,HDFC
TXN00001970,31/08/26,IMPS-300000001970-UDAIPUR FOODS PVT-AXIS,,110202.25,613541303.19,3883446684,HDFC
TXN00001971,08-08-2026,BIL/ONL/300000001971/HTA,,19002.75,613560305.94,S92920445,ICICI
TXN00001972,02-08-2026,UPI/300000001972/HRL/hublirefra@okhdfcbank-,,208627.99,613768933.93,S87753029,ICICI
TXN00001973,16-07-2026,UPI/300000001973/MCP/maduraicon@paytm,,366176.00,614135109.93,S37008204,ICICI
TXN00001974,22-07-2026,MMT/IMPS/300000001974/KRISHNA PHARMACEUTIC/SBIN,,128920.00,614264029.93,S26711711,ICICI
TXN00001975,13/07/26,RTGS-HDFC0009812-AURANGABAD TRANSPORT AND COMPANY-5843777732/ ,,446558.00,614710587.93,3214831324,HDFC
TXN00001976,13/06/26,IMPS-1175601071-GANDHINAGAR METALS LIMITED-AXIS,,8407.99,614718995.92,6670327534,HDFC
TXN00001977,02-07-2026,MMT/IMPS/300000001977/hosur cables private/ICIC,,232225.99,614951221.91,S87207455,ICICI
TXN00001978,07/08/26,NEFT-HDFC0004567-HALDIA ENTER-8032584042,,261996.00,615213217.91,1179742701,HDFC
TXN00001979,11-07-2026,MMT/IMPS/300000001979/NASHIK MOTORS PRIV/ICIC,,186269.25,615399487.16,S70083672,ICICI
TXN00001980,21-07-2026,MMT/IMPS/4597165929/meerut plastics and company/UTIB,,220539.50,615620026.66,S73133953,ICICI
TXN00001981,31/07/26,UPI-KANPUR CHEMI-KANPURCHEM@OKAXIS-300000001981-PAYMENT FROM KCI,,115225.25,615735251.91,5313928928,HDFC
TXN00001982,11/08/26,ACH C-BHOPAL DIAGN-300000001982,,183583.00,615918834.91,9896921381,HDFC
TXN00001983,27/08/26,IMPS-9551160273-BHOPAL TRANSPORT AND COMPANY-HDFC,,370279.99,616289114.90,4900459269,HDFC
TXN00001984,02/06/26,RTGS-HDFC0004567-DEHRADUN COLD STORAGE AND COMPANY-300000001984,,357293.99,616646408.89,6918486692,HDFC
TXN00001985,09-06-2026,BIL/ONL/9996859998/GGP,,394556.50,617040965.39,S69512466,ICICI
TXN00001986,11-07-2026,NEFT/ICICR52023081935/Nagpur Polymers Priv,,158521.99,617199487.38,S23827875,ICICI
TXN00001987,27/07/26,NEFT-HDFC0002341-RAJKOTTEXTILESPVTLTD-300000001987,,59834.00,617259321.38,3285169996,HDFC
TXN00001988,28/06/26,RTGS-HDFC0002341-VARANASI MOTORS PRIVATE LIMITED-7377458962,,320039.25,617579360.63,6772876597,HDFC
TXN00001989,29/06/26,UPI-COIMBATORE FABRICATORS AND COMPANY-COIMBATORE@YBL-300000001989,,361789.00,617941149.63,9047865586,HDFC
TXN00001990,09-08-2026,NEFT/ICICR52024117575/nagpur trans,,247682.99,618188832.62,S62302462,ICICI
TXN00001991,30-08-2026,UPI/5284903316/Payment from/panipatind@ibl/UTIB,,85255.75,618274088.37,S47461403,ICICI
TXN00001992,29-07-2026,RTGS/ICICR52023081890/Jalandharautocomponentspvtltd,,294740.99,618568829.36,S78508580,ICICI
TXN00001993,21/07/26,IMPS-6843435201-NASHIK INFRAPROJECTS AND COMPANY-HDFC,,366537.00,618935366.36,2026653930,HDFC
TXN00001994,07-06-2026,BIL/ONL/300000001994/DFA,,402511.00,619337877.36,S51386263,ICICI
TXN00001995,10-08-2026,BIL/ONL/300000001995/IRL,,304862.99,619642740.35,S81973828,ICICI
TXN00001996,20-08-2026,MMT/IMPS/300000001996/GODAVARI BEARINGS/ICIC,,203340.00,619846080.35,S79882508,ICICI
TXN00001997,22-08-2026,UPI/300000001997/KLP/krishnalog@paytm ,,415934.75,620262015.10,S31165784,ICICI
TXN00001998,05/08/26,RTGS-HDFC0009812-NASHIK CASTINGS LLP-300000001998,,207638.00,620469653.10,6323793563,HDFC
TXN00001999,01/07/26,NEFT CR-HDFC0002341-SILIGURI MOTORS PRIVATE LIMITED-UTR300000001999,,342834.75,620812487.85,5170818399,HDFC
TXN00002000,12-07-2026,NEFT/ICICR52024117266/JODHPUR PRINTERS PVT LTD,,144718.00,620957205.85,S23970985,ICICI
TXN00002001,12/07/26,UPI-MADURAI FORGINGS LIM-MADURAIFOR@OKHDFCBANK-5321283640,,1960.25,620959166.10,2440963510,HDFC
TXN00002002,19/08/26,ACH C-JODHPUR CHEMICALS INDIA PRIVATE LIMITED-300000002002,,435797.75,621394963.85,4904888176,HDFC
TXN00002003,25/06/26,RTGS-HDFC0009812-INDORE AUTO COMPONENTS PVT LTD-300000002003,,184052.00,621579015.85,8245682060,HDFC
TXN00002004,07/08/26,UPI-NASHIK PACKA-NASHIKPACK@IBL-8905031350,,90934.25,621669950.10,5819205893,HDFC
TXN00002005,31-07-2026,MMT/IMPS/3985003577/PANIPAT CAST/HDFC,,43246.00,621713196.10,S83668652,ICICI
TXN00002006,23-08-2026,UPI/300000002006/Payment from/belgaummot@okaxis/AXIS,,187928.99,621901125.09,S53971038,ICICI
TXN00002007,02-07-2026,UPI/300000002007/Payment from/nashikrefr@okaxis/UTIB/,,30908.50,621932033.59,S75275977,ICICI
TXN00002008,20-06-2026,BIL/ONL/300000002008/DPP,,315758.50,622247792.09,S80403253,ICICI
TXN00002009,06-06-2026,UPI/300000002009/Payment from/amravatitr@ybl/SBIN,,101179.00,622348971.09,S46558491,ICICI
TXN00002010,05-08-2026,NEFT/ICICR52024560599/trichy transport and company,,352834.25,622701805.34,S74867764,ICICI
TXN00002011,02/08/26,UPI-DEHRADUN TRADERS INDIA PRIVATE LIMITED-DEHRADUNTR@PAYTM-300000002011,,152487.00,622854292.34,6996324107,HDFC
TXN00002012,28-06-2026,BIL/ONL/300000002012/MHL,,490386.50,623344678.84,S73077426,ICICI
TXN00002013,03/06/26,ACH C-DHANBAD GARMENTS-7979965616,,55283.00,623399961.84,2727237443,HDFC
TXN00002014,14-07-2026,UPI/300000002014/CAE/calicutagr@ybl,,208578.25,623608540.09,S73066275,ICICI
TXN00002015,11/07/26,ACH C-JODHPUR PLASTICS-300000002015,,37436.50,623645976.59,2574942792,HDFC
TXN00002016,21/07/26,UPI-NARMADA SPINNERS LLP-NARMADASPI@PAYTM-1399398167-PAYMENT FROM NSL,,367050.99,624013027.58,3102146575,HDFC
TXN00002017,29-07-2026,MMT/IMPS/300000002017/MEERUT FERTILISERS  PRIVATE LIMITED/AXIS,,456830.75,624469858.33,S70494583,ICICI
TXN00002018,13-06-2026,UPI/300000002018/Payment from/cuttacktex@ybl/UTIB,,320605.50,624790463.83,S76694510,ICICI
TXN00002019,27/07/26,RTGS-HDFC0002341-VARANASI GARMENT-300000002019,,464290.00,625254753.83,3526272334,HDFC
TXN00002020,30-07-2026,BIL/ONL/8361042840/HPP,,168916.25,625423670.08,S31449737,ICICI
TXN00002021,10/08/26,NEFT-HDFC0004567-KANPUR CASTINGS LLP-7480638276,,437163.00,625860833.08,2736603852,HDFC
TXN00002022,15-06-2026,NEFT/ICICR52024117566/MADURAI METALS LIMITED,,278782.00,626139615.08,S59447161,ICICI
TXN00002023,04-06-2026,RTGS/ICICR52023994102/kanpur traders india private limited,,212581.50,626352196.58,S14859922,ICICI
TXN00002024,23/07/26,NEFT CR-HDFC0000123-RAIPUR CHEMICALS INDIA PRIVATE  LIMITED-UTR300000002024,,234078.00,626586274.58,1692900833,HDFC
TXN00002025,25/08/26,UPI-NARMADAHOSPITALITYPVTLTD-NARMADAHOS@IBL-8349469337-PAYMENT FROM NHP,,295553.25,626881827.83,8784404001,HDFC
TXN00002026,13-07-2026,NEFT-ICICR52023081959-hosursoftwareservicesprivatelimited,,331862.99,627213690.82,S29176384,ICICI
TXN00002027,15-08-2026,NEFT/ICICR52024560396/Gwaliorchemicalsindiaprivatelimited,,340507.75,627554198.57,S31180277,ICICI
TXN00002028,08/06/26,NEFT-HDFC0009812-GUNTUR TEXTI-300000002028,,198667.99,627752866.56,9080321586,HDFC
TXN00002029,29-08-2026,NEFT/ICICR52024117683/KOLHAPUR FORGINGS,,371474.75,628124341.31,S38274202,ICICI
TXN00002030,14-06-2026,RTGS/ICICR52023994352/JODHPUR CONSTRUCTIONS,,288182.75,628412524.06,S41156573,ICICI
TXN00002031,06-08-2026,RTGS/ICICR52024560735/KOLHAPUR FERTILISERS PRIVATE LIMITED,,35993.00,628448517.06,S52986242,ICICI
TXN00002032,15-07-2026,BIL/ONL/300000002032/NEI,,418091.75,628866608.81,S67976641,ICICI
TXN00002033,23/07/26,NEFT CR-HDFC0009812-HALDIA METALS-UTR8999097516,,231190.50,629097799.31,5609696634,HDFC
TXN00002034,19/07/26,ACH C-KANPUR CHEMICALS INDIA PRIVATE LIMITED-300000002034,,349929.00,629447728.31,6947883363,HDFC
TXN00002035,18/07/26,UPI-GWALIOR DIAGNOSTICS PVT-GWALIORDIA@IBL-300000002035 ,,175193.99,629622922.30,7578183142,HDFC
TXN00002036,08/07/26,NEFT CR-HDFC0004567-SURAT HOSPITALITY-UTR7826105737,,419299.00,630042221.30,6353716152,HDFC
TXN00002037,22-07-2026,MMT/IMPS/9384298427/INDORE BEARINGS LIMITED/KKBK,,14083.00,630056304.30,S18981450,ICICI
TXN00002038,27-06-2026,UPI/1685062777/Payment from/salempharm@okhdfcbank/HDFC,,91522.50,630147826.80,S20327400,ICICI
TXN00002039,27/07/26,NEFT-HDFC0002341-GODAVARI FABRICATORS AND COMPANY-300000002039,,78960.75,630226787.55,1010355561,HDFC
TXN00002040,14/06/26,RTGS-HDFC0009812-DHANBAD POLYMERS PRIVATE  LIMITED-300000002040,,277837.75,630504625.30,5767266196,HDFC
TXN00002041,02/07/26,NEFT CR-HDFC0000123-NASHIK LOGISTICS-UTR300000002041,,486465.25,630991090.55,4604995237,HDFC
TXN00002042,17-06-2026,BIL/ONL/300000002042/GFP,,18475.25,631009565.80,S19192196,ICICI
TXN00002043,26-07-2026,NEFT-ICICR52023994247-BHAVNAGAR  TRANSP,,216446.75,631226012.55,S56535485,ICICI
TXN00002044,26/06/26,NEFT CR-HDFC0000123-KANPURTRANSPORTANDCOMPANY-UTR8406158052/,,275561.99,631501574.54,9929387132,HDFC
TXN00002045,27-07-2026,NEFT/ICICR52024560971/SILIGURICOLDSTORAGEANDCOMPANY,,137166.75,631638741.29,S48307019,ICICI
TXN00002046,09-06-2026,BIL/ONL/300000002046/KFP,,327957.00,631966698.29,S73319051,ICICI
TXN00002047,11-08-2026,UPI/7736700989/CII/calicutind@ibl,,143195.75,632109894.04,S11787930,ICICI
TXN00002048,04-08-2026,MMT/IMPS/300000002048/MYSORE CONSTRUCTIONS PRIVATE LIMITED/UTIB,,170298.99,632280193.03,S85779126,ICICI
TXN00002049,18/06/26,NEFT CR-HDFC0004567-KAKINADA TEXTILES P LTD-UTR7862937715,,487474.25,632767667.28,3314439758,HDFC
TXN00002050,01-08-2026,NEFT/ICICR52024117902/Bhavnagar Contai,,423681.00,633191348.28,S70981857,ICICI
TXN00002051,05-06-2026,NEFT-ICICR52024117895-JAMNAGAR FORGINGS,,43292.75,633234641.03,S96240043,ICICI
TXN00002052,19/08/26,NEFT-HDFC0002341-ERNAKULAM FOODS-300000002052,,366175.00,633600816.03,8493384779,HDFC
TXN00002053,21/08/26,UPI-JALANDHAR CA-JALANDHARC@OKAXIS-300000002053-PAYMENT FROM JCP-,,253743.75,633854559.78,7214669296,HDFC
TXN00002054,20/08/26,UPI-NAGPUR FOODS PVT LTD-NAGPURFOOD@OKAXIS-300000002054,,250392.99,634104952.77,7410408083,HDFC
TXN00002055,30-07-2026,MMT/IMPS/300000002055/JABALPUR CABLES PVT/HDFC,,404682.00,634509634.77,S14676869,ICICI
TXN00002056,27-06-2026,BIL/ONL/300000002056/CMP,,373755.50,634883390.27,S72024879,ICICI
TXN00002057,22-08-2026,NEFT/ICICR52024117233/godavari traders india private limited,,472972.75,635356363.02,S52578225,ICICI
TXN00002058,26-07-2026,UPI/2866241805/Payment from/gandhinaga@ibl/ICIC,,214543.00,635570906.02,S49000496,ICICI
TXN00002059,14/08/26,UPI-PANIPAT TEXTILES PVT LTD-PANIPATTEX@PAYTM-300000002059-PAYMENT FROM PTP,,335083.00,635905989.02,2814708737,HDFC
TXN00002060,06-08-2026,RTGS/ICICR52023081145/Hosur Hospitality Pv,,354728.00,636260717.02,S14047775,ICICI
TXN00002061,25-06-2026,BIL/ONL/300000002061/BTA,,390207.00,636650924.02,S15737082,ICICI
TXN00002062,27/07/26,ACH C-KANPUR TEXTILES PV-4866376298,,367626.50,637018550.52,8048515503,HDFC
TXN00002063,16-08-2026,MMT/IMPS/300000002063/SOLAPUR SOFTWARE SERVICES PRIVATE LIMITED/AXIS,,378852.75,637397403.27,S54545172,ICICI
TXN00002064,29/06/26,ACH C-BELGAUM DIAGNOSTICS-7432599794,,95393.75,637492797.02,8963758978,HDFC
TXN00002065,25-08-2026,RTGS/ICICR52024560176/Godavari Handicrafts Llp,,26212.00,637519009.02,S78451665,ICICI
TXN00002066,13-06-2026,UPI/8571793205/AHP/anantapurh@ybl,,414394.50,637933403.52,S32854365,ICICI
TXN00002067,19/07/26,RTGS-HDFC0004567-ERNAKULAM PRINTERS PVT LTD-300000002067,,403677.00,638337080.52,6851493526,HDFC
TXN00002068,20-07-2026,NEFT-ICICR52024560280-KAKINADA CONTAINERS PVT LTD,,234564.75,638571645.27,S49934451,ICICI
TXN00002069,21/07/26,ACH C-RAJKOT INDUSTRIES IN-300000002069,,242828.99,638814474.26,7190754533,HDFC
TXN00002070,03-07-2026,UPI/300000002070/HCS/hosurcolds@okaxis,,366971.00,639181445.26,S25853828,ICICI
TXN00002071,26-08-2026,RTGS/ICICR52023994883/RAIPUR INFRAPROJECTS,,29215.00,639210660.26,S94797689,ICICI
TXN00002072,18/08/26,UPI-MEERUTENGINEERINGPVTLTD-MEERUTENGI@PAYTM-6981029805,,331824.00,639542484.26,5453593718,HDFC
TXN00002073,17/08/26,ACH C-BHAVNAGAR INDUSTRIES INDIA-300000002073,,96497.75,639638982.01,1450409908,HDFC
TXN00002074,13-08-2026,NEFT-ICICR52024560593-BHOPAL INFRAPROJECTS AND COMPANY,,206046.25,639845028.26,S19046063,ICICI
TXN00002075,31/08/26,NEFT CR-HDFC0002341-JODHPUR TEXTILES PVT LTD-UTR300000002075,,140414.00,639985442.26,8270179854,HDFC
TXN00002076,30-08-2026,MMT/IMPS/300000002076/GWALIOR HANDICRAFTS LLP/UTIB,,463899.00,640449341.26,S41613309,ICICI
TXN00002077,10/08/26,RTGS-HDFC0009812-GWALIOR DIAGNOSTICS-300000002077,,499348.00,640948689.26,8462589705,HDFC
TXN00002078,27/08/26,RTGS-HDFC0000123-DHANBADLOGISTICSPRIVATELIMITED-300000002078-,,217195.00,641165884.26,7357337900,HDFC
TXN00002079,15/07/26,UPI-HOSUR  MEDIA PVT LTD-HOSURMEDIA@PAYTM-300000002079,,388991.00,641554875.26,9930866277,HDFC
TXN00002080,11/08/26,IMPS-1941705878-COIMBATORE REFRACTORIES LIMITED-SBIN,,235113.25,641789988.51,1982992720,HDFC
TXN00002081,19/06/26,RTGS-HDFC0004567-UDAIPURPLASTICSANDCOMPANY-300000002081,,252402.25,642042390.76,2345280810,HDFC
TXN00002082,17-08-2026,UPI/9703410324/Payment from/godavariho@ybl/KKBK,,87292.00,642129682.76,S88852673,ICICI
TXN00002083,24-07-2026,UPI/4095366758/JSL/jalandhars@ibl,,237399.00,642367081.76,S80753302,ICICI
TXN00002084,11-07-2026,UPI/300000002084/GSL/gunturspin@ibl,,275712.50,642642794.26,S68403596,ICICI
TXN00002085,11-07-2026,MMT/IMPS/300000002085/DEHRADUN FOODS PVT L/KKBK,,443632.25,643086426.51,S59551926,ICICI
TXN00002086,12-06-2026,UPI/300000002086/Payment from/haldiamedi@ybl/HDFC,,474151.99,643560578.50,S52907949,ICICI
TXN00002087,16-06-2026,NEFT-ICICR52023994289-ERNAKULAM MOTORS PVT,,184857.75,643745436.25,S72994859,ICICI
TXN00002088,18/08/26,ACH C-BHILAI DISTRIBUTORS PRIVATE LIMITED-300000002088,,71637.00,643817073.25,3326593388,HDFC
TXN00002089,23/06/26,NEFT CR-HDFC0009812-KOLHAPUR CONSTRUCTIONS PRIVATE LIMITED-UTR300000002089,,208592.99,644025666.24,8674114599,HDFC
TXN00002090,25-07-2026,RTGS/ICICR52024560127/Chennaipapermillspvtltd,,244830.99,644270497.23,S76919658,ICICI
TXN00002091,13-07-2026,NEFT/ICICR52024117724/Jamnagar Pharmaceu,,425890.00,644696387.23,S12310924,ICICI
TXN00002092,02/07/26,UPI-TRICHY INDUSTRIES INDIA-TRICHYINDU@APL-300000002092,,232443.25,644928830.48,1519978813,HDFC
TXN00002093,29/06/26,UPI-JABALPUR GARMENTS-JABALPURGA@IBL-300000002093/ ,,232775.00,645161605.48,8352296923,HDFC
TXN00002094,10/08/26,RTGS-HDFC0004567-PANIPAT CHEMICALS INDIA PRIVATE LIMITED-300000002094,,106110.75,645267716.23,2499805645,HDFC
TXN00002095,07-06-2026,BIL/ONL/300000002095/RPP,,100552.99,645368269.22,S54774913,ICICI
TXN00002096,11-08-2026,BIL/ONL/300000002096/CGP,,236822.25,645605091.47,S35798812,ICICI
TXN00002097,08/08/26,NEFT CR-HDFC0002341-KANPUR TRANSPORT AND COMPANY-UTR300000002097,,19528.99,645624620.46,7122762792,HDFC
TXN00002098,23-07-2026,RTGS/ICICR52023081426/MEERUT CERAMICS PVT LTD,,217931.00,645842551.46,S74611183,ICICI
TXN00002099,16/07/26,UPI-TIRUPUR CABL-TIRUPURCAB@PAYTM-300000002099-PAYMENT FROM TCP,,346474.00,646189025.46,8542271159,HDFC
TXN00002100,20/06/26,UPI-RAIPUR CHEMI-RAIPURCHEM@YBL-300000002100-PAYMENT FROM RCI,,248794.75,646437820.21,5805564025,HDFC
TXN00002101,15-06-2026,UPI/300000002101/Payment from/panipatcon@apl/UTIB-,,357794.99,646795615.20,S51861076,ICICI
TXN00002102,07/06/26,IMPS-300000002102-GUNTUR COLD STORAGE AND COMPANY-KKBK,,290404.00,647086019.20,5060606580,HDFC
TXN00002103,24/08/26,NEFT CR-HDFC0000123-TRICHY CASTINGS PVT-UTR300000002103,,356334.00,647442353.20,6085145810,HDFC
TXN00002104,20-08-2026,MMT/IMPS/6411014084/Dhanbad  Textiles Pvt Ltd/UTIB,,340163.75,647782516.95,S82978586,ICICI
TXN00002105,05-08-2026,MMT/IMPS/9808675879/Raipur Spinn/AXIS,,387213.50,648169730.45,S25529829,ICICI
TXN00002106,10/08/26,NEFT-HDFC0000123-SURAT FOODS PVT LTD-300000002106,,209666.50,648379396.95,6378941216,HDFC
TXN00002107,20-07-2026,UPI/300000002107/DEI/dhanbadent@okhdfcbank,,487266.50,648866663.45,S31716474,ICICI
TXN00002108,17-07-2026,NEFT-ICICR52023081577-Raipur Distr,,397317.25,649263980.70,S55211447,ICICI
TXN00002109,25/07/26,ACH C-PANIPAT MEDIA-2923274793,,261065.00,649525045.70,6091061721,HDFC
TXN00002110,29-08-2026,NEFT/ICICR52024117847/DHANBAD FABRICATORS AND COMPANY,,149860.00,649674905.70,S77911681,ICICI
TXN00002111,18/06/26,RTGS-HDFC0004567-JALANDHAR PRINTERS-300000002111,,435367.50,650110273.20,3902854689,HDFC
TXN00002112,05-07-2026,NEFT-ICICR52023994494-GANDHINAGAR SPINNERS LLP,,229882.00,650340155.20,S67746152,ICICI
TXN00002113,12/06/26,ACH C-NAGPUR  REFRACTORIES LIMITED-300000002113,,80920.99,650421076.19,7361889627,HDFC
TXN00002114,11-08-2026,NEFT-ICICR52024560173-AMRAVATI ENGINEERING PVT LTD,,193828.50,650614904.69,S14378063,ICICI
TXN00002115,26-08-2026,NEFT-ICICR52024117562-MYSOREFOODSPVTLTD,,349105.00,650964009.69,S26827441,ICICI
TXN00002116,26-07-2026,UPI/300000002116/ITA/indoretran@ibl,,235438.75,651199448.44,S71445473,ICICI
TXN00002117,27-08-2026,UPI/300000002117/NHP/nashikhosp@okhdfcbank,,155257.25,651354705.69,S91005547,ICICI
TXN00002118,28-08-2026,NEFT/ICICR52023081295/VARANASI ENTERPRISES INDIA PRIVATE LIMITED,,460618.00,651815323.69,S37701628,ICICI
TXN00002119,30-07-2026,BIL/ONL/300000002119/SPI,,57257.50,651872581.19,S22862873,ICICI
TXN00002120,22/07/26,IMPS-1832997778-JODHPUR  CONSTRUCTION-UTIB,,9243.00,651881824.19,4904505719,HDFC
TXN00002121,04/07/26,UPI-GWALIOR  FERTILISERS-GWALIORFER@OKAXIS-6927295160-PAYMENT FROM GFP,,255115.00,652136939.19,3804705433,HDFC
TXN00002122,05/08/26,NEFT-HDFC0004567-RAJKOT FORGINGS LIMITED-3754035650,,76262.00,652213201.19,2241634686,HDFC
TXN00002123,03/08/26,UPI-BELGAUM TRADERS  INDIA-BELGAUMTRA@OKHDFCBANK-300000002123/,,170386.99,652383588.18,1704198581,HDFC
TXN00002124,30/06/26,IMPS-300000002124-ERNAKULAMSOFTWARESERVICESPRIVATELIMITED-KKBK,,23005.50,652406593.68,1665951081,HDFC
TXN00002125,26-08-2026,UPI/9313972765/TPI/tirupurpha@apl,,28288.00,652434881.68,S81707308,ICICI
TXN00002126,22/06/26,ACH C-SILIGURICHEMICALSINDIAPRIVATELIMITED-1889973462,,278689.25,652713570.93,1159655308,HDFC
TXN00002127,26-08-2026,UPI/300000002127/GCS/gandhinaga@paytm,,311723.75,653025294.68,S17708195,ICICI
TXN00002128,13-08-2026,RTGS/ICICR52023994753/JALANDHAR ENGINEERIN/ ,,427765.75,653453060.43,S83035190,ICICI
TXN00002129,17-07-2026,RTGS/ICICR52023081554/DEHRADUN GARMENTS PRIVATE LIMITED,,283938.50,653736998.93,S40470281,ICICI
TXN00002130,04/08/26,NEFT-HDFC0002341-PANIPAT CONS-300000002130,,191090.25,653928089.18,1133119356,HDFC
TXN00002131,26/06/26,NEFT CR-HDFC0004567-SURAT FABRICATORS AN-UTR9824261783,,325055.75,654253144.93,5023860071,HDFC
TXN00002132,14/06/26,NEFT-HDFC0009812-CUTTACK PRIN-300000002132,,62326.50,654315471.43,7754511724,HDFC
TXN00002133,18/08/26,NEFT-HDFC0002341-ANANTAPUR GARMENTS PRIVATE LIMITED-2538075050,,291497.00,654606968.43,2856277785,HDFC
TXN00002134,15/06/26,RTGS-HDFC0000123-GWALIOR HANDICRAFTS LLP-6911474298,,96482.00,654703450.43,6018804737,HDFC
TXN00002135,18-07-2026,UPI/300000002135/KPI/kolhapurph@apl,,88875.00,654792325.43,S93757881,ICICI
TXN00002136,05/08/26,ACH C-TRICHY LOGISTICS-300000002136,,325081.99,655117407.42,5749760515,HDFC
TXN00002137,10-06-2026,NEFT-ICICR52024560322-Solapur Engineerin,,60415.00,655177822.42,S73077363,ICICI
TXN00002138,04-07-2026,RTGS/ICICR52024117360/Surat Refractories P Ltd,,442217.75,655620040.17,S22181808,ICICI
TXN00002139,13-06-2026,BIL/ONL/300000002139/TPA,,259432.50,655879472.67,S71079408,ICICI
TXN00002140,12-07-2026,RTGS/ICICR52023994976/CHANDRAPUR  ELECTRICALS LLP,,16525.00,655895997.67,S68745393,ICICI
TXN00002141,08-07-2026,UPI/300000002141/Payment from/kanpurelec@paytm/AXIS,,430866.00,656326863.67,S68585780,ICICI
TXN00002142,07/08/26,UPI-CALICUT FABRICATORS AND COMPANY-CALICUTFAB@PAYTM-2262086313-PAYMENT FROM CFA,,145048.99,656471912.66,2493388247,HDFC
TXN00002143,18-08-2026,NEFT-ICICR52023994534-MADURAI CERAMICS PVT LTD,,368889.00,656840801.66,S41356030,ICICI
TXN00002144,07/07/26,RTGS-HDFC0004567-BHILAI AUTO COMPONENTS-300000002144,,497271.50,657338073.16,8047042212,HDFC
TXN00002145,03/07/26,UPI-NASHIK AUTO COMPONENTS PVT LTD-NASHIKAUTO@APL-300000002145,,464888.99,657802962.15,2613794868,HDFC
TXN00002146,07-08-2026,NEFT-ICICR52023994957-Bhilai Packaging L,,293252.99,658096215.14,S39916662,ICICI
TXN00002147,25/08/26,NEFT-HDFC0009812-HALDIA AGRO EXPORTS-300000002147,,344089.99,658440305.13,8999794949,HDFC
TXN00002148,12/08/26,IMPS-300000002148-AURANGABAD G-HDFC,,134228.00,658574533.13,3425193511,HDFC
TXN00002149,25-08-2026,NEFT/ICICR52024117499/Godavaripharmaceuticalsindiaprivatelimited,,380720.99,658955254.12,S37580366,ICICI
TXN00002150,19-08-2026,RTGS/ICICR52024117857/NARMADA TEXT,,461725.25,659416979.37,S92062617,ICICI
TXN00002151,23/08/26,NEFT CR-HDFC0009812-ANANTAPUR EN-UTR300000002151,,268660.25,659685639.62,1349227244,HDFC
TXN00002152,03/08/26,RTGS-HDFC0000123-GODAVARI REFRACTORIES LIMITED-9125733677,,205563.50,659891203.12,9439288650,HDFC
TXN00002153,24/06/26,UPI-BHAVNAGAR PACKAGIN-BHAVNAGARP@APL-300000002153,,100341.00,659991544.12,9640896202,HDFC
TXN00002154,29-07-2026,UPI/300000002154/Payment from/dehradunte@apl/HDFC,,98064.00,660089608.12,S28245771,ICICI
TXN00002155,13-07-2026,UPI/300000002155/MTI/mangaloret@okaxis,,445027.99,660534636.11,S88513501,ICICI
TXN00002156,01-07-2026,RTGS/ICICR52023994206/guntur printers pvt  ltd,,238938.00,660773574.11,S97993516,ICICI
TXN00002157,05/06/26,NEFT CR-HDFC0009812-COIMBATORE LOGISTICS-UTR300000002157,,27594.00,660801168.11,1541604076,HDFC
TXN00002158,07/06/26,IMPS-7766811373-CUTTACKMOTORSPRIVATELIMITED-AXIS,,449844.00,661251012.11,3229858777,HDFC
TXN00002159,16-06-2026,UPI/300000002159/JII/jalandhari@okaxis,,324994.00,661576006.11,S24322302,ICICI
TXN00002160,30-07-2026,UPI/3320623588/LTA/ludhianatr@apl,,122574.00,661698580.11,S41045886,ICICI
