invoice_id,customer_name,invoice_date,due_date,amount,tds_applicable,tds_section,status
INV-2026-002779,GANDHINAGAR AGRO EXPORTS PRIVATE LIMITED,2026-07-10,2026-08-09,1063.50,false,,paid
INV-2026-002780,JALANDHAR LOGISTICS PRIVATE LIMITED,2026-06-29,2026-07-29,146726.00,false,,paid
INV-2026-002781,JODHPUR INFRAPROJECTS AND COMPANY,2026-06-16,2026-07-16,127441.75,false,,paid
INV-2026-002782,HALDIA SOFTWARE SERVICES PRIVATE LIMITED,2026-07-07,2026-08-06,452070.75,false,,paid
INV-2026-002783,NASHIK CABLES PRIVATE LIMITED,2026-08-16,2026-09-15,9295.99,false,,paid
INV-2026-002784,ERNAKULAM ENTERPRISES INDIA PRIVATE LIMITED,2026-07-21,2026-08-20,211366.00,false,,paid
INV-2026-002785,AMRAVATI HANDICRAFTS LLP,2026-07-03,2026-08-02,75544.00,false,,paid
INV-2026-002786,MYSORE CERAMICS PVT LTD,2026-07-27,2026-08-26,476465.25,false,,paid
INV-2026-002787,JALANDHAR CABLES PRIVATE LIMITED,2026-07-25,2026-08-24,103655.00,false,,paid
INV-2026-002788,JODHPUR PACKAGING LLP,2026-07-26,2026-08-25,62041.00,false,,paid
INV-2026-002789,TIRUPUR GARMENTS PRIVATE LIMITED,2026-08-24,2026-09-23,481121.00,false,,paid
INV-2026-002790,HALDIA SOFTWARE SERVICES PRIVATE LIMITED,2026-08-18,2026-09-17,130669.50,false,,paid
INV-2026-002791,CHANDRAPUR FABRICATORS AND COMPANY,2026-07-25,2026-08-24,421139.25,false,,paid
INV-2026-002792,HALDIA INFRAPROJECTS AND COMPANY,2026-06-07,2026-07-07,89905.00,false,,paid
INV-2026-002793,CALICUT FABRICATORS AND COMPANY,2026-08-20,2026-09-19,274136.00,false,,paid
INV-2026-002794,SOLAPUR CABLES PRIVATE LIMITED,2026-08-07,2026-09-06,440989.25,false,,paid
INV-2026-002795,RAJKOT INDUSTRIES INDIA PRIVATE LIMITED,2026-08-11,2026-09-10,28830.00,false,,paid
INV-2026-002796,SURAT CASTINGS LLP,2026-07-29,2026-08-28,54241.25,false,,paid
INV-2026-002797,COIMBATORE LOGISTICS PRIVATE LIMITED,2026-07-10,2026-08-09,290566.75,false,,paid
INV-2026-002798,NAGPUR METALS LIMITED,2026-06-22,2026-07-22,250491.00,false,,paid
INV-2026-002799,TRICHY ELECTRICALS LLP,2026-06-09,2026-07-09,491951.00,false,,paid
INV-2026-002800,ANANTAPUR PACKAGING LLP,2026-08-20,2026-09-19,489954.00,false,,paid
INV-2026-002801,JODHPUR SPINNERS LLP,2026-07-07,2026-08-06,138779.00,false,,paid
INV-2026-002802,HALDIA HOSPITALITY PVT LTD,2026-06-04,2026-07-04,486072.00,false,,paid
INV-2026-002803,SOLAPUR INFRAPROJECTS AND COMPANY,2026-06-25,2026-07-25,161075.50,false,,paid
INV-2026-002804,CUTTACK FOODS PVT LTD,2026-06-06,2026-07-06,288739.00,false,,paid
INV-2026-002805,SURAT TEXTILES PVT LTD,2026-08-27,2026-09-26,36929.25,false,,paid
INV-2026-002806,CUTTACK CERAMICS PVT LTD,2026-07-26,2026-08-25,401608.99,false,,paid
INV-2026-002807,GANDHINAGAR MEDIA PVT LTD,2026-08-23,2026-09-22,178923.00,false,,paid
INV-2026-002808,COIMBATORE FERTILISERS PRIVATE LIMITED,2026-07-31,2026-08-30,461214.00,false,,paid
INV-2026-002809,ANANTAPUR PAPER MILLS PVT LTD,2026-06-12,2026-07-12,489911.00,false,,paid
INV-2026-002810,AMRAVATI PAPER MILLS PVT LTD,2026-07-23,2026-08-22,248504.00,false,,paid
INV-2026-002811,KRISHNA POLYMERS PRIVATE LIMITED,2026-07-13,2026-08-12,340801.25,false,,paid
INV-2026-002812,KRISHNA CONSTRUCTIONS PRIVATE LIMITED,2026-06-20,2026-07-20,271838.75,false,,paid
INV-2026-002813,MEERUT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-07-20,2026-08-19,302991.00,false,,paid
INV-2026-002814,ERNAKULAM INFRAPROJECTS AND COMPANY,2026-07-10,2026-08-09,288571.50,false,,paid
INV-2026-002815,NAGPUR AGRO EXPORTS PRIVATE LIMITED,2026-06-25,2026-07-25,219111.99,false,,paid
INV-2026-002816,HOSUR PACKAGING LLP,2026-07-02,2026-08-01,489368.75,false,,paid
INV-2026-002817,SURAT HOSPITALITY PVT LTD,2026-08-12,2026-09-11,276031.00,false,,paid
INV-2026-002818,ANANTAPUR SPINNERS LLP,2026-07-05,2026-08-04,148874.00,false,,paid
INV-2026-002819,CUTTACK FERTILISERS PRIVATE LIMITED,2026-08-05,2026-09-04,438274.99,false,,paid
INV-2026-002820,LUDHIANA FORGINGS LIMITED,2026-07-30,2026-08-29,433812.25,false,,paid
INV-2026-002821,GWALIOR FABRICATORS AND COMPANY,2026-06-09,2026-07-09,473791.00,false,,paid
INV-2026-002822,RAIPUR CHEMICALS INDIA PRIVATE LIMITED,2026-06-08,2026-07-08,179719.50,false,,paid
INV-2026-002823,MANGALORE PLASTICS AND COMPANY,2026-06-11,2026-07-11,180763.00,false,,paid
INV-2026-002824,SOLAPUR FABRICATORS AND COMPANY,2026-07-13,2026-08-12,325954.50,false,,paid
INV-2026-002825,GANDHINAGAR SOFTWARE SERVICES PRIVATE LIMITED,2026-08-15,2026-09-14,319767.75,false,,paid
INV-2026-002826,UDAIPUR AGRO EXPORTS PRIVATE LIMITED,2026-07-27,2026-08-26,161330.25,false,,paid
INV-2026-002827,SURAT AGRO EXPORTS PRIVATE LIMITED,2026-08-22,2026-09-21,12544.25,false,,paid
INV-2026-002828,JALANDHAR ENGINEERING PVT LTD,2026-07-22,2026-08-21,98275.00,false,,paid
INV-2026-002829,BHILAI BEARINGS LIMITED,2026-08-02,2026-09-01,124807.50,false,,paid
INV-2026-002830,KRISHNA CHEMICALS INDIA PRIVATE LIMITED,2026-07-11,2026-08-10,222079.50,false,,paid
INV-2026-002831,KANPUR METALS LIMITED,2026-08-07,2026-09-06,486367.75,false,,paid
INV-2026-002832,CUTTACK SOFTWARE SERVICES PRIVATE LIMITED,2026-07-09,2026-08-08,297141.00,false,,paid
INV-2026-002833,AURANGABAD PAPER MILLS PVT LTD,2026-07-17,2026-08-16,238361.00,false,,paid
INV-2026-002834,JABALPUR ENTERPRISES INDIA PRIVATE LIMITED,2026-08-18,2026-09-17,167516.00,false,,paid
INV-2026-002835,KANPUR METALS LIMITED,2026-07-18,2026-08-17,342927.75,false,,paid
INV-2026-002836,VARANASI INFRAPROJECTS AND COMPANY,2026-08-18,2026-09-17,498329.50,false,,paid
INV-2026-002837,HUBLI BEARINGS LIMITED,2026-06-30,2026-07-30,37701.50,false,,paid
INV-2026-002838,DEHRADUN TEXTILES PVT LTD,2026-07-17,2026-08-16,211973.50,false,,paid
INV-2026-002839,CHANDRAPUR PACKAGING LLP,2026-08-23,2026-09-22,26373.25,false,,paid
INV-2026-002840,LUDHIANA MOTORS PRIVATE LIMITED,2026-06-06,2026-07-06,220554.25,false,,paid
INV-2026-002841,JABALPUR METALS LIMITED,2026-07-24,2026-08-23,222855.25,false,,paid
INV-2026-002842,ANANTAPUR AGRO EXPORTS PRIVATE LIMITED,2026-07-05,2026-08-04,50114.25,false,,paid
INV-2026-002843,BELGAUM CONTAINERS PVT LTD,2026-08-02,2026-09-01,334612.75,false,,paid
INV-2026-002844,CUTTACK DISTRIBUTORS PRIVATE LIMITED,2026-08-09,2026-09-08,399901.99,false,,paid
INV-2026-002845,GUNTUR FABRICATORS AND COMPANY,2026-08-21,2026-09-20,460531.99,false,,paid
INV-2026-002846,ERNAKULAM HOSPITALITY PVT LTD,2026-07-13,2026-08-12,374086.50,false,,paid
INV-2026-002847,NASHIK POLYMERS PRIVATE LIMITED,2026-07-11,2026-08-10,182281.75,false,,paid
INV-2026-002848,CUTTACK SOFTWARE SERVICES PRIVATE LIMITED,2026-08-08,2026-09-07,63302.00,false,,paid
INV-2026-002849,PANIPAT SPINNERS LLP,2026-06-27,2026-07-27,478633.75,false,,paid
INV-2026-002850,SURAT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-07-17,2026-08-16,174447.75,false,,paid
INV-2026-002851,MYSORE FERTILISERS PRIVATE LIMITED,2026-06-30,2026-07-30,116154.99,false,,paid
INV-2026-002852,KRISHNA SPINNERS LLP,2026-06-26,2026-07-26,234674.25,false,,paid
INV-2026-002853,MEERUT DIAGNOSTICS LIMITED,2026-07-19,2026-08-18,168448.75,false,,paid
INV-2026-002854,MEERUT AGRO EXPORTS PRIVATE LIMITED,2026-08-02,2026-09-01,70288.00,false,,paid
INV-2026-002855,LUDHIANA FOODS PVT LTD,2026-06-20,2026-07-20,88947.00,false,,paid
INV-2026-002856,JAMNAGAR AGRO EXPORTS PRIVATE LIMITED,2026-08-18,2026-09-17,477987.00,false,,paid
INV-2026-002857,CUTTACK DIAGNOSTICS LIMITED,2026-07-27,2026-08-26,182701.00,false,,paid
INV-2026-002858,CUTTACK ENGINEERING PVT LTD,2026-07-13,2026-08-12,94571.00,false,,paid
INV-2026-002859,HOSUR ENTERPRISES INDIA PRIVATE LIMITED,2026-06-28,2026-07-28,258286.00,false,,paid
INV-2026-002860,DEHRADUN CERAMICS PVT LTD,2026-08-07,2026-09-06,258658.50,false,,paid
INV-2026-002861,JABALPUR ENTERPRISES INDIA PRIVATE LIMITED,2026-07-15,2026-08-14,32957.75,false,,paid
INV-2026-002862,HOSUR FERTILISERS PRIVATE LIMITED,2026-07-11,2026-08-10,330479.50,false,,paid
INV-2026-002863,CHANDRAPUR ELECTRICALS LLP,2026-06-06,2026-07-06,114881.99,false,,paid
INV-2026-002864,GUNTUR SOFTWARE SERVICES PRIVATE LIMITED,2026-07-28,2026-08-27,177974.00,false,,paid
INV-2026-002865,COIMBATORE ENTERPRISES INDIA PRIVATE LIMITED,2026-07-15,2026-08-14,28628.00,false,,paid
INV-2026-002866,KAKINADA FERTILISERS PRIVATE LIMITED,2026-08-05,2026-09-04,467106.75,false,,paid
INV-2026-002867,BHILAI GARMENTS PRIVATE LIMITED,2026-08-06,2026-09-05,369243.50,false,,paid
INV-2026-002868,SALEM FABRICATORS AND COMPANY,2026-06-15,2026-07-15,343597.50,false,,paid
INV-2026-002869,GUNTUR SPINNERS LLP,2026-07-10,2026-08-09,459682.25,false,,paid
INV-2026-002870,NAGPUR PAPER MILLS PVT LTD,2026-06-29,2026-07-29,253908.99,false,,paid
INV-2026-002871,MEERUT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-08-22,2026-09-21,231631.99,false,,paid
INV-2026-002872,GUNTUR CONTAINERS PVT LTD,2026-07-24,2026-08-23,377298.25,false,,paid
INV-2026-002873,MEERUT TRANSPORT AND COMPANY,2026-06-03,2026-07-03,477402.99,false,,paid
INV-2026-002874,TRICHY METALS LIMITED,2026-08-12,2026-09-11,105875.00,false,,paid
INV-2026-002875,JABALPUR PAPER MILLS PVT LTD,2026-06-13,2026-07-13,204235.00,false,,paid
INV-2026-002876,ANANTAPUR CONTAINERS PVT LTD,2026-08-21,2026-09-20,317688.75,false,,paid
INV-2026-002877,JODHPUR MOTORS PRIVATE LIMITED,2026-08-25,2026-09-24,51424.00,false,,paid
INV-2026-002878,GANDHINAGAR HOSPITALITY PVT LTD,2026-08-18,2026-09-17,211205.99,false,,paid
INV-2026-002879,ANANTAPUR COLD STORAGE AND COMPANY,2026-07-27,2026-08-26,186832.99,false,,paid
INV-2026-002880,JAMNAGAR ENTERPRISES INDIA PRIVATE LIMITED,2026-07-01,2026-07-31,281900.99,false,,paid
INV-2026-002881,MANGALORE TRADERS INDIA PRIVATE LIMITED,2026-07-02,2026-08-01,100089.00,false,,paid
INV-2026-002882,SOLAPUR DIAGNOSTICS LIMITED,2026-08-22,2026-09-21,117595.25,false,,paid
INV-2026-002883,MANGALORE CERAMICS PVT LTD,2026-06-25,2026-07-25,264141.00,false,,paid
INV-2026-002884,SALEM FABRICATORS AND COMPANY,2026-08-19,2026-09-18,51799.25,false,,paid
INV-2026-002885,KANPUR CHEMICALS INDIA PRIVATE LIMITED,2026-07-11,2026-08-10,461623.50,false,,paid
INV-2026-002886,KAKINADA HOSPITALITY PVT LTD,2026-07-21,2026-08-20,81623.25,false,,paid
INV-2026-002887,UDAIPUR CASTINGS LLP,2026-08-15,2026-09-14,88190.00,false,,paid
INV-2026-002888,MANGALORE TRADERS INDIA PRIVATE LIMITED,2026-08-28,2026-09-27,88379.99,false,,paid
INV-2026-002889,LUDHIANA HOSPITALITY PVT LTD,2026-08-17,2026-09-16,170766.00,false,,paid
INV-2026-002890,SURAT FOODS PVT LTD,2026-08-24,2026-09-23,228895.00,false,,paid
INV-2026-002891,KANPUR TRANSPORT AND COMPANY,2026-08-24,2026-09-23,172833.75,false,,paid
INV-2026-002892,MADURAI BEARINGS LIMITED,2026-07-06,2026-08-05,85796.25,false,,paid
INV-2026-002893,SALEM FERTILISERS PRIVATE LIMITED,2026-08-21,2026-09-20,30257.25,false,,paid
INV-2026-002894,BHOPAL INFRAPROJECTS AND COMPANY,2026-08-29,2026-09-28,174107.00,false,,paid
INV-2026-002895,SILIGURI SOFTWARE SERVICES PRIVATE LIMITED,2026-06-24,2026-07-24,80872.00,false,,paid
INV-2026-002896,AURANGABAD INFRAPROJECTS AND COMPANY,2026-07-31,2026-08-30,326841.00,false,,paid
INV-2026-002897,UDAIPUR ENTERPRISES INDIA PRIVATE LIMITED,2026-08-26,2026-09-25,324995.00,false,,paid
INV-2026-002898,AMRAVATI PLASTICS AND COMPANY,2026-08-12,2026-09-11,166691.99,false,,paid
INV-2026-002899,JODHPUR BEARINGS LIMITED,2026-07-12,2026-08-11,217856.25,false,,paid
INV-2026-002900,CHANDRAPUR TRANSPORT AND COMPANY,2026-07-04,2026-08-03,181042.00,false,,paid
INV-2026-002901,ERNAKULAM MOTORS PRIVATE LIMITED,2026-08-28,2026-09-27,430003.00,false,,paid
INV-2026-002902,BHOPAL COLD STORAGE AND COMPANY,2026-08-22,2026-09-21,104716.25,false,,paid
INV-2026-002903,LUDHIANA FORGINGS LIMITED,2026-07-30,2026-08-29,242311.99,false,,paid
INV-2026-002904,SOLAPUR ENGINEERING PVT LTD,2026-07-13,2026-08-12,311969.25,false,,paid
INV-2026-002905,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-08-04,2026-09-03,112272.75,false,,paid
INV-2026-002906,CHENNAI MOTORS PRIVATE LIMITED,2026-08-19,2026-09-18,43621.99,false,,paid
INV-2026-002907,ANANTAPUR AGRO EXPORTS PRIVATE LIMITED,2026-08-29,2026-09-28,195253.00,false,,paid
INV-2026-002908,CHANDRAPUR PAPER MILLS PVT LTD,2026-06-12,2026-07-12,218978.25,false,,paid
INV-2026-002909,GODAVARI PLASTICS AND COMPANY,2026-06-23,2026-07-23,306660.75,false,,paid
INV-2026-002910,DHANBAD POLYMERS PRIVATE LIMITED,2026-07-13,2026-08-12,405468.00,false,,paid
INV-2026-002911,VARANASI DIAGNOSTICS LIMITED,2026-08-20,2026-09-19,200407.00,false,,paid
INV-2026-002912,MADURAI MOTORS PRIVATE LIMITED,2026-08-10,2026-09-09,94967.25,false,,paid
INV-2026-002913,TRICHY DIAGNOSTICS LIMITED,2026-06-06,2026-07-06,266990.00,false,,paid
INV-2026-002914,TRICHY GARMENTS PRIVATE LIMITED,2026-07-01,2026-07-31,380729.00,false,,paid
INV-2026-002915,JAMNAGAR COLD STORAGE AND COMPANY,2026-07-18,2026-08-17,19748.99,false,,paid
INV-2026-002916,KAKINADA CERAMICS PVT LTD,2026-08-14,2026-09-13,415296.50,false,,paid
INV-2026-002917,MEERUT GARMENTS PRIVATE LIMITED,2026-07-09,2026-08-08,152487.00,false,,paid
INV-2026-002918,JAMNAGAR FOODS PVT LTD,2026-06-18,2026-07-18,454690.99,false,,paid
INV-2026-002919,HALDIA HOSPITALITY PVT LTD,2026-07-14,2026-08-13,398829.00,false,,paid
INV-2026-002920,AMRAVATI CASTINGS LLP,2026-06-17,2026-07-17,376270.99,false,,paid
INV-2026-002921,AMRAVATI PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-25,2026-07-25,15276.00,false,,paid
INV-2026-002922,KRISHNA TEXTILES PVT LTD,2026-06-15,2026-07-15,170195.50,false,,paid
INV-2026-002923,SOLAPUR FORGINGS LIMITED,2026-08-14,2026-09-13,239187.50,false,,paid
INV-2026-002924,UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-13,2026-08-12,99402.00,false,,paid
INV-2026-002925,UDAIPUR FORGINGS LIMITED,2026-06-09,2026-07-09,264428.00,false,,paid
INV-2026-002926,KRISHNA PLASTICS AND COMPANY,2026-06-19,2026-07-19,15652.50,false,,paid
INV-2026-002927,DEHRADUN SOFTWARE SERVICES PRIVATE LIMITED,2026-07-20,2026-08-19,426183.00,false,,paid
INV-2026-002928,ERNAKULAM DIAGNOSTICS LIMITED,2026-06-26,2026-07-26,60211.00,false,,paid
INV-2026-002929,KANPUR PAPER MILLS PVT LTD,2026-08-13,2026-09-12,253821.00,false,,paid
INV-2026-002930,KRISHNA REFRACTORIES LIMITED,2026-08-04,2026-09-03,427449.00,false,,paid
INV-2026-002931,KOLHAPUR DIAGNOSTICS LIMITED,2026-06-18,2026-07-18,72501.75,false,,paid
INV-2026-002932,BELGAUM METALS LIMITED,2026-08-24,2026-09-23,75886.50,false,,paid
INV-2026-002933,SALEM BEARINGS LIMITED,2026-07-07,2026-08-06,140794.00,false,,paid
INV-2026-002934,JALANDHAR GARMENTS PRIVATE LIMITED,2026-06-20,2026-07-20,38327.00,false,,paid
INV-2026-002935,NARMADA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-07-22,2026-08-21,451840.99,false,,paid
INV-2026-002936,MANGALORE PAPER MILLS PVT LTD,2026-07-29,2026-08-28,387427.00,false,,paid
INV-2026-002937,BHILAI PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-08-01,2026-08-31,388391.25,false,,paid
INV-2026-002938,KOLHAPUR CASTINGS LLP,2026-06-03,2026-07-03,316070.00,false,,paid
INV-2026-002939,BHAVNAGAR HANDICRAFTS LLP,2026-08-06,2026-09-05,192067.75,false,,paid
INV-2026-002940,KOLHAPUR AGRO EXPORTS PRIVATE LIMITED,2026-07-05,2026-08-04,185119.00,false,,paid
INV-2026-002941,CHANDRAPUR SPINNERS LLP,2026-07-31,2026-08-30,454519.75,false,,paid
INV-2026-002942,CHENNAI INDUSTRIES INDIA PRIVATE LIMITED,2026-07-15,2026-08-14,497525.00,false,,paid
INV-2026-002943,RAJKOT METALS LIMITED,2026-06-23,2026-07-23,380903.75,false,,paid
INV-2026-002944,SALEM METALS LIMITED,2026-06-13,2026-07-13,457889.25,false,,paid
INV-2026-002945,NARMADA HOSPITALITY PVT LTD,2026-08-15,2026-09-14,41304.00,false,,paid
INV-2026-002946,MADURAI AGRO EXPORTS PRIVATE LIMITED,2026-07-21,2026-08-20,313065.99,false,,paid
INV-2026-002947,JAMNAGAR GARMENTS PRIVATE LIMITED,2026-06-30,2026-07-30,324763.25,false,,paid
INV-2026-002948,BHAVNAGAR DIAGNOSTICS LIMITED,2026-06-29,2026-07-29,376315.75,false,,paid
INV-2026-002949,INDORE PRINTERS PVT LTD,2026-08-15,2026-09-14,434201.00,false,,paid
INV-2026-002950,AMRAVATI CABLES PRIVATE LIMITED,2026-08-19,2026-09-18,354059.00,false,,paid
INV-2026-002951,HOSUR AUTO COMPONENTS PVT LTD,2026-07-22,2026-08-21,206019.75,false,,paid
INV-2026-002952,AURANGABAD CONSTRUCTIONS PRIVATE LIMITED,2026-08-19,2026-09-18,219150.75,false,,paid
INV-2026-002953,COIMBATORE POLYMERS PRIVATE LIMITED,2026-07-21,2026-08-20,220037.00,false,,paid
INV-2026-002954,NARMADA TRANSPORT AND COMPANY,2026-08-18,2026-09-17,471944.00,false,,paid
INV-2026-002955,VARANASI REFRACTORIES LIMITED,2026-08-01,2026-08-31,63337.99,false,,paid
INV-2026-002956,GWALIOR CERAMICS PVT LTD,2026-06-17,2026-07-17,338968.75,false,,paid
INV-2026-002957,UDAIPUR PACKAGING LLP,2026-06-27,2026-07-27,193530.99,false,,paid
INV-2026-002958,JAMNAGAR CONSTRUCTIONS PRIVATE LIMITED,2026-06-01,2026-07-01,283996.00,false,,paid
INV-2026-002959,BHILAI PRINTERS PVT LTD,2026-07-22,2026-08-21,465846.50,false,,paid
INV-2026-002960,NAGPUR PAPER MILLS PVT LTD,2026-08-22,2026-09-21,40265.50,false,,paid
INV-2026-002961,NARMADA CABLES PRIVATE LIMITED,2026-06-24,2026-07-24,201049.00,false,,paid
INV-2026-002962,KOLHAPUR TRADERS INDIA PRIVATE LIMITED,2026-07-16,2026-08-15,236818.00,false,,paid
INV-2026-002963,PANIPAT GARMENTS PRIVATE LIMITED,2026-06-05,2026-07-05,338696.75,false,,paid
INV-2026-002964,AMRAVATI POLYMERS PRIVATE LIMITED,2026-07-07,2026-08-06,7830.00,false,,paid
INV-2026-002965,JAMNAGAR COLD STORAGE AND COMPANY,2026-06-01,2026-07-01,212414.75,false,,paid
INV-2026-002966,KANPUR DISTRIBUTORS PRIVATE LIMITED,2026-08-13,2026-09-12,69574.99,false,,paid
INV-2026-002967,JODHPUR TRANSPORT AND COMPANY,2026-07-03,2026-08-02,464250.00,false,,paid
INV-2026-002968,MYSORE COLD STORAGE AND COMPANY,2026-06-29,2026-07-29,292448.75,false,,paid
INV-2026-002969,TIRUPUR MOTORS PRIVATE LIMITED,2026-07-11,2026-08-10,126172.00,false,,paid
INV-2026-002970,NASHIK HOSPITALITY PVT LTD,2026-07-10,2026-08-09,476097.75,false,,paid
INV-2026-002971,ANANTAPUR PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-25,2026-07-25,408529.00,false,,paid
INV-2026-002972,DHANBAD PLASTICS AND COMPANY,2026-07-31,2026-08-30,95772.00,false,,paid
INV-2026-002973,VARANASI COLD STORAGE AND COMPANY,2026-08-23,2026-09-22,367714.00,false,,paid
INV-2026-002974,ANANTAPUR HANDICRAFTS LLP,2026-08-25,2026-09-24,42956.50,false,,paid
INV-2026-002975,MANGALORE HANDICRAFTS LLP,2026-06-17,2026-07-17,483776.50,false,,paid
INV-2026-002976,JABALPUR CERAMICS PVT LTD,2026-06-01,2026-07-01,143892.75,false,,paid
INV-2026-002977,CHENNAI CHEMICALS INDIA PRIVATE LIMITED,2026-07-03,2026-08-02,239171.00,false,,paid
INV-2026-002978,MYSORE CASTINGS LLP,2026-08-14,2026-09-13,26739.99,false,,paid
INV-2026-002979,DHANBAD TRADERS INDIA PRIVATE LIMITED,2026-08-05,2026-09-04,450642.00,false,,paid
INV-2026-002980,KANPUR CASTINGS LLP,2026-07-05,2026-08-04,167681.00,false,,paid
INV-2026-002981,KAKINADA LOGISTICS PRIVATE LIMITED,2026-07-22,2026-08-21,374384.50,false,,paid
INV-2026-002982,GUNTUR GARMENTS PRIVATE LIMITED,2026-06-16,2026-07-16,467220.50,false,,paid
INV-2026-002983,HOSUR ENTERPRISES INDIA PRIVATE LIMITED,2026-06-16,2026-07-16,223907.50,false,,paid
INV-2026-002984,GANDHINAGAR TRANSPORT AND COMPANY,2026-08-20,2026-09-19,244501.25,false,,paid
INV-2026-002985,DHANBAD PACKAGING LLP,2026-08-13,2026-09-12,273007.75,false,,paid
INV-2026-002986,DEHRADUN REFRACTORIES LIMITED,2026-06-17,2026-07-17,179844.00,false,,paid
INV-2026-002987,JABALPUR CABLES PRIVATE LIMITED,2026-07-26,2026-08-25,432403.00,false,,paid
INV-2026-002988,HOSUR GARMENTS PRIVATE LIMITED,2026-06-21,2026-07-21,467463.00,false,,paid
INV-2026-002989,KOLHAPUR METALS LIMITED,2026-08-17,2026-09-16,309681.75,false,,paid
INV-2026-002990,RAJKOT AUTO COMPONENTS PVT LTD,2026-07-13,2026-08-12,484797.00,false,,paid
INV-2026-002991,GANDHINAGAR TRADERS INDIA PRIVATE LIMITED,2026-08-14,2026-09-13,378149.00,false,,paid
INV-2026-002992,CALICUT COLD STORAGE AND COMPANY,2026-07-08,2026-08-07,455845.25,false,,paid
INV-2026-002993,KOLHAPUR GARMENTS PRIVATE LIMITED,2026-06-27,2026-07-27,304576.75,false,,paid
INV-2026-002994,LUDHIANA PRINTERS PVT LTD,2026-08-02,2026-09-01,184173.00,false,,paid
INV-2026-002995,MEERUT TEXTILES PVT LTD,2026-07-24,2026-08-23,366420.00,false,,paid
INV-2026-002996,BHOPAL CERAMICS PVT LTD,2026-07-05,2026-08-04,478112.00,false,,paid
INV-2026-002997,TIRUPUR HOSPITALITY PVT LTD,2026-07-18,2026-08-17,441887.99,false,,paid
INV-2026-002998,NARMADA TRANSPORT AND COMPANY,2026-08-19,2026-09-18,219288.00,false,,paid
INV-2026-002999,UDAIPUR FOODS PVT LTD,2026-06-26,2026-07-26,62099.00,false,,paid
INV-2026-003000,GWALIOR CONTAINERS PVT LTD,2026-07-22,2026-08-21,51996.75,false,,paid
INV-2026-003001,MADURAI CABLES PRIVATE LIMITED,2026-08-05,2026-09-04,1770.00,false,,paid
INV-2026-003002,KAKINADA CHEMICALS INDIA PRIVATE LIMITED,2026-06-06,2026-07-06,459920.75,false,,paid
INV-2026-003003,AURANGABAD ELECTRICALS LLP,2026-06-04,2026-07-04,101520.50,false,,paid
INV-2026-003004,JODHPUR MEDIA PVT LTD,2026-06-10,2026-07-10,241519.25,false,,paid
INV-2026-003005,JAMNAGAR ELECTRICALS LLP,2026-06-01,2026-07-01,461660.00,false,,paid
INV-2026-003006,GODAVARI DISTRIBUTORS PRIVATE LIMITED,2026-08-29,2026-09-28,172352.00,false,,paid
INV-2026-003007,CALICUT FORGINGS LIMITED,2026-06-14,2026-07-14,309707.00,false,,paid
INV-2026-003008,BHOPAL ELECTRICALS LLP,2026-07-23,2026-08-22,204428.99,false,,paid
INV-2026-003009,GUNTUR DIAGNOSTICS LIMITED,2026-07-20,2026-08-19,194293.75,false,,paid
INV-2026-003010,DHANBAD HANDICRAFTS LLP,2026-08-22,2026-09-21,348319.25,false,,paid
INV-2026-003011,KAKINADA POLYMERS PRIVATE LIMITED,2026-06-20,2026-07-20,122337.50,false,,paid
INV-2026-003012,NARMADA TEXTILES PVT LTD,2026-08-13,2026-09-12,242471.99,false,,paid
INV-2026-003013,GANDHINAGAR MEDIA PVT LTD,2026-08-07,2026-09-06,75213.00,false,,paid
INV-2026-003014,CALICUT FORGINGS LIMITED,2026-08-20,2026-09-19,18171.00,false,,paid
INV-2026-003015,AMRAVATI POLYMERS PRIVATE LIMITED,2026-06-15,2026-07-15,8973.00,false,,paid
INV-2026-003016,NARMADA PRINTERS PVT LTD,2026-07-31,2026-08-30,70802.50,false,,paid
INV-2026-003017,BELGAUM TRANSPORT AND COMPANY,2026-07-15,2026-08-14,34364.00,false,,paid
INV-2026-003018,INDORE MOTORS PRIVATE LIMITED,2026-08-18,2026-09-17,60340.00,false,,paid
INV-2026-003019,TRICHY PACKAGING LLP,2026-06-29,2026-07-29,299801.75,false,,paid
INV-2026-003020,GANDHINAGAR PAPER MILLS PVT LTD,2026-07-23,2026-08-22,356576.00,false,,paid
INV-2026-003021,KOLHAPUR PRINTERS PVT LTD,2026-08-03,2026-09-02,32472.00,false,,paid
INV-2026-003022,KAKINADA HOSPITALITY PVT LTD,2026-07-19,2026-08-18,379175.00,false,,paid
INV-2026-003023,SURAT HANDICRAFTS LLP,2026-08-03,2026-09-02,430466.99,false,,paid
INV-2026-003024,HOSUR PLASTICS AND COMPANY,2026-06-07,2026-07-07,205330.50,false,,paid
INV-2026-003025,MANGALORE AGRO EXPORTS PRIVATE LIMITED,2026-07-28,2026-08-27,116479.00,false,,paid
